Nombre Comunidad Autónoma,Nombre Provincia,Nombre municipio,Número de observaciones muestrales,Población (INE),Población declarante (IRPF),Renta imponible agregada (IRPF),Renta imponible media (por declarante),Renta imponible media (por habitante),Renta mediana,Índice de Gini ,"Índice de Atkinson 0,5",Top 1%,"Top 0,5%","Top 0,1%",Quintil 1,Quintil 2,Quintil 3,Quintil 4,Quintil 5,COD_INE_CAPITAL,LATITUD_ETRS89,LONGITUD_ETRS89,Porcentaje de Poblacion Declarante
Cataluña,Girona,Sant Hilari Sacalm,203.0,5520.0,2628.0,50242892.4,19118.3,9101.973260869565,14339.18,0.41747177,0.16445183,9.938225,7.441232,1.708294,4.118224,10.93778,15.66252,22.37566,46.90581,17164,41.87892558,2.50849539,0.47608695652173916
Cataluña,Girona,Santa Coloma de Farners,390.0,11090.0,5134.0,103165933.10000001,20094.65,9302.60893597836,15257.9,0.45009253,0.17766734,8.802068,5.771205,2.318872,4.244088,9.576741,14.70522,22.30647,49.16749,17180,41.86351304,2.66311624,0.4629395852119026
Cataluña,Girona,Torroella de Montgrí,470.0,10924.0,4607.0,90728783.76,19693.68,8305.454390333212,13704.73,0.47304231,0.20430412,12.78214,9.537724,3.784805,3.707878,9.321507,13.86973,20.12244,52.97845,17199,42.04332513,3.12621596,0.421731966312706
Cataluña,Girona,Tossa de Mar,229.0,5662.0,2527.0,48363444.36,19138.68,8541.759865771812,12804.54,0.45892961,0.18209776,7.164491,4.118798,0.7928787,3.925538,9.054168,13.34705,24.33076,49.34248,17202,41.721889000000004,2.930461,0.4463087248322148
Cataluña,Girona,Vidreres,226.0,7016.0,3180.0,62997294.6,19810.47,8979.089880273661,17723.1,0.40440251,0.14663952,5.655453,3.194565,0.8439267,4.527205,11.06516,16.94281,22.94213,44.52271,17213,41.78894616,2.77909064,0.4532497149372862
Cataluña,Girona,Vilafant,162.0,5193.0,2412.0,48127456.08,19953.34,9267.755840554591,15270.17,0.38430812,0.13073831,6.449554,3.597648,0.7809548,5.438911,11.74762,16.0383,23.06541,43.70976,17221,42.24703941,2.93786527,0.464471403812825
Cataluña,Lleida,Agramunt,304.0,5434.0,2529.0,45459710.73,17975.37,8365.791448288554,11659.11,0.49918515,0.23742182,16.75927,13.36967,4.391951,3.323524,8.135744,13.447,21.03435,54.05938,25003,41.78736558,1.09922357,0.465403018034597
Cataluña,Lleida,Alcarràs,344.0,6510.0,3438.0,64389889.440000005,18728.88,9890.92003686636,13828.85,0.47086633,0.19816911,10.65892,6.801092,2.67785,3.640863,9.468114,14.38425,20.732,51.77478,25011,41.56301538,0.52411008,0.528110599078341
Cataluña,Lleida,Almacelles,323.0,6131.0,2888.0,52005688.879999995,18007.51,8482.415410210406,14547.57,0.41285258,0.15639448,8.018141,6.124237,3.61834,4.286778,10.10186,15.87928,24.07324,45.65884,25019,41.73168979,0.43774764,0.47104876855325395
Cataluña,Lleida,Alpicat,287.0,5648.0,2946.0,83050774.38,28191.03,14704.457220254957,19478.32,0.48444961,0.22159201,13.73412,11.29451,4.181646,3.168331,8.672057,14.1634,21.98545,52.01076,25023,41.66650616,0.55526727,0.521600566572238
Cataluña,Lleida,Balaguer,719.0,15781.0,7178.0,136391977.42,19001.39,8642.796870920727,14068.09,0.46720809,0.19548569,9.874707,6.416977,2.242101,3.619246,9.223466,14.65525,21.68519,50.81686,25040,41.79152287,0.80457795,0.45485076991318674
Cataluña,Lleida,"Borges Blanques, Les",354.0,5734.0,2887.0,58268378.74,20183.02,10161.9076979421,14003.8,0.4984132,0.22557393,11.42232,7.47167,2.077625,2.965372,8.30022,14.39737,21.03871,53.29833,25058,41.52178555,0.86890823,0.5034879665155214
Cataluña,Lleida,Cervera,490.0,9093.0,4334.0,79314280.32,18300.48,8722.564645331573,15153.88,0.41388321,0.15347389,6.870197,4.555157,1.58699,4.419576,10.31559,16.45943,24.17283,44.63257,25072,41.66575537,1.27119164,0.47663037501374683
Cataluña,Lleida,Guissona,241.0,5253.0,2672.0,49738237.92,18614.61,9468.539486007996,16737.94,0.35315397,0.12160839,5.585125,3.460136,0.6518148,5.125237,13.34561,17.94678,22.04333,41.53903,25110,41.78497273,1.28903996,0.5086617171140301
Cataluña,Lleida,Lleida,6273.0,127314.0,63313.0,1421185011.6100001,22446.97,11162.833715145232,16620.52,0.46515004,0.19897325,10.28505,7.419012,3.568821,3.178294,9.335729,14.92345,22.2722,50.29033,25120,41.61527355,0.62061934,0.49729801907095844
Cataluña,Lleida,Mollerussa,636.0,13086.0,6255.0,131527262.7,21027.54,10050.990577716644,13814.13,0.51060239,0.24537737,15.67967,12.2332,5.607584,3.297992,8.657339,13.24391,20.50024,54.30052,25137,41.62967682,0.89391515,0.4779917469050894
Cataluña,Lleida,Seu d'Urgell (La),548.0,12703.0,5010.0,101953049.1,20349.91,8025.903259072659,14536.21,0.47128932,0.20257693,10.02655,7.134293,3.189547,3.319904,9.383159,14.38964,21.06948,51.83782,25203,42.35770885,1.46197947,0.394395024797292
Cataluña,Lleida,Solsona,473.0,9000.0,4308.0,74758662.60000001,17353.45,8306.518066666667,14158.62,0.44995573,0.18393833,8.57841,5.671402,1.657656,3.400781,9.446708,15.53717,23.35715,48.2582,25207,41.99420581,1.51954905,0.4786666666666667
Cataluña,Lleida,Tàrrega,741.0,15515.0,7642.0,159805835.84,20911.52,10300.08609990332,15090.37,0.4712745,0.21529936,15.78396,12.43524,7.206341,3.670917,9.358555,14.30067,21.4536,51.21626,25217,41.64658452,1.13935429,0.49255559136319693
Cataluña,Lleida,Tremp,373.0,6022.0,3098.0,57750716.42,18641.29,9589.956230488211,11644.5,0.49385658,0.20766356,9.60951,5.861004,1.217852,3.337486,7.954412,13.3342,22.0159,53.35801,25234,42.16727663,0.8956651,0.5144470275655928
Cataluña,Lleida,Vielha e Mijaran,212.0,5385.0,2455.0,55864286.050000004,22755.31,10374.054976787373,15860.7,0.46751848,0.20233233,12.66854,7.480606,1.336726,4.291109,10.01698,14.0583,19.05392,52.57969,25243,42.70142712,0.79595308,0.4558960074280409
Cataluña,Tarragona,Alcanar,431.0,9969.0,4235.0,67132669.45,15851.87,6734.142787641689,11558.41,0.45775078,0.18711768,6.664938,4.190526,1.30864,3.164669,8.861302,15.14719,24.35009,48.47675,43004,40.54396913,0.48110591,0.4248169324907212
Cataluña,Tarragona,"Ametlla de Mar, L'",250.0,7071.0,2776.0,56889234.24,20493.24,8045.429817564701,18651.5,0.42426873,0.17219098,9.245454,6.703474,1.99527,3.549723,9.670802,17.67028,23.08557,46.02362,43013,40.88500221,0.80032416,0.3925894498656484
Cataluña,Tarragona,Amposta,823.0,19805.0,9185.0,167456511.20000002,18231.52,8455.264387780864,14394.81,0.41276012,0.16129246,9.065273,6.313696,2.450564,4.737605,11.83425,15.91682,22.0941,45.41722,43014,40.7103883,0.57831025,0.46377177480434234
Cataluña,Tarragona,Calafell,791.0,21871.0,10096.0,224308586.72,22217.57,10255.982201088198,16062.99,0.47646382,0.21297757,11.51479,8.369308,4.231737,3.232013,9.208095,14.69635,22.08955,50.77399,43037,41.20171757,1.56834858,0.46161583832472225
Cataluña,Tarragona,Cambrils,1149.0,29112.0,13271.0,367256611.02,27673.62,12615.299911376751,19133.65,0.49923708,0.24079533,15.31966,12.83665,9.638414,2.68137,8.094241,13.65317,22.08567,53.48555,43038,41.074451700000004,1.05179778,0.45586012640835394
Cataluña,Tarragona,Constantí,183.0,6183.0,2361.0,41179523.160000004,17441.56,6660.120194080544,13594.87,0.40164768,0.14856889,5.777164,3.226104,0.6076186,4.253276,11.22081,16.02584,24.04923,44.45084,43047,41.1540946,1.21237597,0.38185346918971375
Cataluña,Tarragona,Cunit,384.0,11102.0,4860.0,101661625.8,20918.03,9157.055107187894,14878.98,0.42328969,0.16176905,8.651582,5.986445,1.601608,4.617785,11.36765,14.19543,22.2079,47.61123,43051,41.19786799,1.63406068,0.43775896234912626
Cataluña,Tarragona,Deltebre,433.0,11063.0,5024.0,85310886.08,16980.67,7711.369979209979,14936.56,0.41617041,0.16272542,8.585411,5.967395,1.875853,3.937111,10.28743,16.97159,24.26547,44.5384,43901,40.71730276,0.73844369,0.45412636716984545
Cataluña,Tarragona,LA SELVA DEL CAMP                  ,203.0,5097.0,2423.0,47355087.77,19543.99,9290.776490092212,17856.94,0.41459464,0.15693566,8.644011,6.105739,1.811142,4.677491,10.48444,17.62305,21.62482,45.59019,43145,41.21591006,1.13660414,0.4753776731410634
Cataluña,Tarragona,L'ARBOﾇ                            ,151.0,5063.0,2235.0,42410175.45,18975.47,8376.49129962473,14302.39,0.42104406,0.16387954,8.237125,4.118563,0.7488296,4.587597,11.01437,15.32194,21.63519,47.44091,43016,41.26839503,1.6039146,0.441437882678254
Cataluña,Tarragona,Montblanc,219.0,6818.0,3318.0,64599502.38,19469.41,9474.846344969199,16344.08,0.42591796,0.16736416,8.517117,5.387808,1.094711,4.176615,11.05095,16.4598,21.0814,47.23123,43086,41.37705549,1.16171565,0.486652977412731
Cataluña,Tarragona,Mont-roig del Camp,392.0,10292.0,4400.0,104559180.0,23763.45,10159.267392149242,15662.12,0.51626372,0.25297259,14.81577,11.99732,6.684281,2.800841,7.744796,13.07503,22.19185,54.18748,43092,41.08777318,0.95911492,0.4275165176836378
Cataluña,Tarragona,Móra d'Ebre,240.0,5232.0,2432.0,50784099.839999996,20881.62,9706.441100917431,12537.83,0.53043298,0.24175442,11.6053,8.269451,1.576018,3.30336,8.066341,12.3594,18.5148,57.7561,43093,41.09141499,0.64185013,0.4648318042813456
Cataluña,Tarragona,Reus,3731.0,104835.0,46638.0,1014389558.64,21750.28,9676.05817370153,16056.22,0.46298765,0.20228068,11.8378,8.829869,4.757446,3.411852,9.833752,14.85528,21.30984,50.58928,43123,41.15410725,1.10986118,0.44487051080268997
Cataluña,Tarragona,Riudoms,242.0,6149.0,2789.0,50995721.51,18284.59,8293.33574727598,13200.91,0.5183732,0.26262316,19.54745,16.95339,3.581982,3.533297,8.685864,13.92194,17.72416,56.13474,43129,41.13909151,1.05197022,0.45356968612782567
Cataluña,Tarragona,Roda de Barà,194.0,5586.0,2611.0,57233929.410000004,21920.31,10245.959436090227,15159.21,0.46142775,0.19379001,10.3585,6.201446,1.292129,3.86877,9.903611,14.0056,22.63546,49.58656,43131,41.1861462,1.45418296,0.4674185463659148
Cataluña,Tarragona,Roquetes,306.0,7689.0,3639.0,60873555.89999999,16728.1,7916.966562621927,13798.39,0.41342977,0.15734759,7.411438,4.021403,0.7272768,3.954552,10.93182,16.52013,22.54596,46.04753,43133,40.82039061,0.50335187,0.4732735076082716
Cataluña,Tarragona,Salou,700.0,23398.0,8971.0,227218654.23000002,25328.13,9711.028901188136,13602.06,0.54726002,0.29877288,22.89474,19.65563,14.74415,3.316956,8.309603,11.42358,17.3961,59.55376,43905,41.07685068,1.13197961,0.3834088383622532
Cataluña,Tarragona,Sant Carles de la Ràpita,525.0,14262.0,5939.0,110841635.64999999,18663.35,7771.815709577899,14209.85,0.45859357,0.19027765,8.653375,5.289196,1.10644,3.533264,9.870847,15.47296,20.95591,50.16702,43136,40.61957159,0.59230274,0.4164212592904221
Cataluña,Tarragona,"Sénia, La",247.0,6108.0,2693.0,43366375.410000004,16103.37,7099.930486247545,13103.49,0.40996929,0.15943955,7.09089,4.392312,1.245883,3.845136,10.83292,16.7512,24.28807,44.28267,43044,40.6361383,0.28236554,0.4408971840209561
Cataluña,Tarragona,Tarragona,4464.0,134163.0,63095.0,1553459471.2,24620.96,11578.896351453084,18285.04,0.44764675,0.18248207,9.613411,6.888804,3.360409,3.850999,10.07362,14.96726,22.14894,48.95918,43148,41.11910287,1.2584218999999999,0.47028614446605993
Cataluña,Tarragona,Torredembarra,521.0,14524.0,6311.0,146679189.13000003,23241.83,10099.090411043791,17667.9,0.44464259,0.18747961,10.5293,8.045335,3.882062,3.356529,9.374214,15.70806,23.39371,48.16748,43153,41.14508128,1.39557922,0.43452217020104655
Cataluña,Tarragona,Tortosa,1308.0,34832.0,15772.0,310963590.96,19716.18,8927.526152962791,14059.83,0.48878572,0.20963506,8.942315,5.744441,1.829148,3.340077,8.977962,14.14538,20.65292,52.88367,43155,40.81102146,0.52500631,0.4528020211299954
Cataluña,Tarragona,Ulldecona,246.0,6566.0,2687.0,43620543.04,16233.92,6643.396746877856,11830.45,0.44302081,0.17058783,5.577572,3.326611,0.8509318,3.459426,8.53679,14.87252,25.43477,47.69648,43156,40.59695364,0.44722489,0.4092293633871459
Cataluña,Tarragona,Valls,831.0,23948.0,11465.0,234218485.0,20429.0,9780.29417905462,16721.23,0.40759059,0.15422359,8.797622,5.752477,1.541816,4.193893,10.95629,16.74215,22.77719,45.33047,43161,41.2838885,1.2473842,0.4787456155002505
Cataluña,Tarragona,Vandellòs i l'Hospitalet de l'Infant,219.0,5420.0,2224.0,56362431.68,25342.82,10398.972634686346,16651.88,0.50090869,0.23431457,10.98972,8.773478,6.90257,2.617778,7.639051,12.75174,24.37349,52.61794,43162,41.01991578,0.8315806999999998,0.4103321033210332
Cataluña,Tarragona,"Vendrell, El",1186.0,33340.0,15072.0,339908717.76000005,22552.33,10195.222488302341,15870.96,0.46838267,0.20755984,13.62649,10.39636,4.094875,3.772737,9.868278,14.38811,20.1081,51.86278,43163,41.22043068,1.53501367,0.45206958608278347
Cataluña,Tarragona,Vila-seca,618.0,18678.0,8618.0,168590314.44000003,19562.58,9026.14382910376,15100.35,0.42909325,0.16675234,8.544418,5.671372,1.936661,4.340508,10.55595,15.40831,21.58056,48.11468,43171,41.11092332,1.14519766,0.4613984366634543
Comunitat Valenciana,Alicante/Alacant,Albatera,248.0,11102.0,4136.0,61200516.080000006,14797.03,5512.566751936589,11807.39,0.40968081,0.15670845,8.562549,5.810666,1.923372,4.304793,11.09415,16.1649,22.90731,45.52884,3005,38.17894636,-0.86792141,0.37254548729958564
Comunitat Valenciana,Alicante/Alacant,Alcoy/Alcoi,1677.0,60700.0,28300.0,490082985.99999994,17317.42,8073.8547940691915,13313.55,0.46445682,0.2040803,11.62139,8.732994,4.500498,3.232922,9.708724,15.02288,21.84277,50.19271,3009,38.69836894,-0.47318376,0.46622734761120266
Comunitat Valenciana,Alicante/Alacant,"Alfàs del Pi, l'",346.0,19913.0,5859.0,109770239.88,18735.32,5512.491331291116,15707.78,0.41003496,0.16308122,6.766102,4.595376,2.116236,3.182306,10.86563,16.73785,24.26982,44.94438,3011,38.58009496,-0.10260019999999999,0.294229900065284
Comunitat Valenciana,Alicante/Alacant,Alicante/Alacant,7952.0,322673.0,137767.0,3048174779.86,22125.58,9446.637245322665,15718.63,0.47588459,0.21046435,11.39053,8.429157,4.257789,3.248665,9.26158,14.37145,21.83218,51.28612,3014,38.34548705,-0.48318320000000003,0.426955462651043
Comunitat Valenciana,Alicante/Alacant,Almoradí,507.0,17945.0,6727.0,105528870.72,15687.36,5880.683796043466,11473.35,0.45025713,0.18518032,8.6737,5.370703,1.148107,3.654444,10.15313,14.7025,21.87177,49.61815,3015,38.10977991,-0.79201713,0.37486765115631093
Comunitat Valenciana,Alicante/Alacant,Altea,459.0,22648.0,8001.0,155064740.67,19380.67,6846.729983663016,12886.49,0.47647606,0.20637335,9.107458,6.015833,2.067294,2.99747,9.552872,13.70232,22.65753,51.08981,3018,38.59892497,-0.05144236,0.3532762274814553
Comunitat Valenciana,Alicante/Alacant,Aspe,527.0,19246.0,7786.0,118852122.10000001,15264.85,6175.41941702172,11305.5,0.47543478,0.20546137,8.533262,5.106825,1.08027,2.958847,9.405429,14.79186,21.59743,51.24643,3019,38.34577266,-0.76849107,0.4045515951366518
Comunitat Valenciana,Alicante/Alacant,Banyeres de Mariola,198.0,7193.0,3210.0,55104176.1,17166.41,7660.805797302934,12553.13,0.47301311,0.20822014,11.24513,9.031195,5.696073,3.565445,8.844142,14.72863,21.28464,51.57714,3021,38.71635902,-0.65685684,0.44626720422633115
Comunitat Valenciana,Alicante/Alacant,Benejúzar,138.0,5419.0,1980.0,30778921.8,15544.91,5679.815796272375,10480.92,0.52941467,0.24236376,10.21221,7.15794,2.182055,2.58197,6.311804,12.86618,21.74028,56.49977,3024,38.07806375,-0.83819517,0.3653810666174571
Comunitat Valenciana,Alicante/Alacant,Benidorm,1415.0,69058.0,23920.0,439297258.40000004,18365.27,6361.279770627589,12238.33,0.5136948,0.24880512,15.43682,12.31014,8.065589,3.19435,8.840151,13.27469,19.31266,55.37814,3031,38.53427136,-0.1306853,0.3463755104404993
Comunitat Valenciana,Alicante/Alacant,Benissa,240.0,12690.0,4073.0,66173542.239999995,16246.88,5214.6211379038605,15445.78,0.43019386,0.17813055,6.800096,4.697843,1.633491,3.006968,9.775098,17.1236,23.97863,46.1157,3041,38.715196899999995,0.05043358,0.32096138691883375
Comunitat Valenciana,Alicante/Alacant,Bigastro,179.0,6588.0,2677.0,40238281.47,15031.11,6107.814430783242,11520.3,0.45858296,0.18734494,7.037777,3.388559,0.5213168,3.330596,9.48104,15.43939,20.77668,50.97229,3044,38.06301558,-0.89528476,0.40634486945962356
Comunitat Valenciana,Alicante/Alacant,Callosa de Segura,418.0,17423.0,6573.0,92972258.61,14144.57,5336.179682603455,10293.75,0.45463268,0.19008322,9.090296,6.58283,3.02474,3.429042,9.469297,14.6205,23.94677,48.53439,3049,38.12258136,-0.87933854,0.37725994375251104
Comunitat Valenciana,Alicante/Alacant,Callosa d'En Sarrià,191.0,8008.0,3171.0,48712616.61,15361.91,6082.994082167832,10152.85,0.48895191,0.20980628,11.30105,6.739047,1.773494,4.332822,9.15941,12.80927,19.17212,54.52637,3048,38.65164066,-0.12235041,0.395979020979021
Comunitat Valenciana,Alicante/Alacant,Calp,487.0,27768.0,7283.0,119062265.50999999,16347.97,4287.750846658023,11617.69,0.48882443,0.23246294,10.3997,7.972088,4.509355,2.696989,8.831443,14.77716,22.28246,51.41195,3047,38.64526261,0.04453809,0.2622803226735811
Comunitat Valenciana,Alicante/Alacant,"Campello, el",654.0,25055.0,10509.0,246663990.20999998,23471.69,9844.90082658152,16459.59,0.4811559,0.20465537,8.96216,6.20311,2.518465,3.105656,8.009513,14.01286,23.65539,51.21659,3050,38.42754724,-0.40086509,0.4194372380762323
Comunitat Valenciana,Alicante/Alacant,Castalla,269.0,9673.0,4207.0,66495757.86,15805.98,6874.367606740411,12755.3,0.39469596,0.14513171,4.967817,2.84196,0.7961223,4.17195,11.54165,15.98713,25.51988,42.7794,3053,38.59657643,-0.67026538,0.43492194768944487
Comunitat Valenciana,Alicante/Alacant,Catral,192.0,8105.0,2761.0,35063429.940000005,12699.54,4326.148049352252,9453.2,0.49932368,0.24528018,15.94421,10.66596,1.640917,2.791372,8.168586,14.92842,22.26311,51.84852,3055,38.15964959,-0.80464175,0.3406539173349784
Comunitat Valenciana,Alicante/Alacant,Cocentaina,305.0,11209.0,5174.0,93899614.64,18148.36,8377.16251583549,12188.49,0.51615436,0.2665432,14.77761,12.04998,9.374166,3.079422,9.164513,14.25925,18.97503,54.52179,3056,38.74541202,-0.44022067,0.46159336247658134
Comunitat Valenciana,Alicante/Alacant,Cox,178.0,6414.0,2609.0,43522320.49,16681.61,6785.519253196134,11087.28,0.49952791,0.22821341,13.28152,9.222227,2.087927,3.110506,9.806354,13.08399,19.93654,54.0626,3058,38.13972138,-0.88437585,0.40676644839413784
Comunitat Valenciana,Alicante/Alacant,Crevillent,697.0,28172.0,10187.0,145264480.73000002,14259.79,5156.342493610678,11289.25,0.41559443,0.16119781,7.029038,4.568562,1.772408,3.644526,10.5777,16.39648,23.42435,45.95695,3059,38.24881414,-0.80855322,0.36160017038193953
Comunitat Valenciana,Alicante/Alacant,Dénia,1051.0,42704.0,17132.0,333938485.88,19492.09,7819.840902023229,13250.64,0.49252735,0.2255998,11.73482,8.546839,4.103913,2.918782,9.23856,13.8173,21.12273,52.90263,3063,38.84122705,0.10661934,0.40118021730985387
Comunitat Valenciana,Alicante/Alacant,Dolores,171.0,6954.0,2472.0,34194187.2,13832.6,4917.19689387403,10794.1,0.44860204,0.17375865,5.608949,3.325435,0.6239496,3.532346,9.348553,15.18494,23.81527,48.1189,3064,38.13897736,-0.76969869,0.3554788610871441
Comunitat Valenciana,Alicante/Alacant,Elche/Elx,6088.0,222422.0,87765.0,1372318991.8500001,15636.29,6169.888733353716,11403.5,0.47765104,0.21086975,10.84973,7.737345,3.412844,3.043966,8.938681,14.70278,22.1546,51.15998,3065,38.26741662,-0.69775581,0.39458776559872677
Comunitat Valenciana,Alicante/Alacant,Elda,1619.0,55289.0,21482.0,308963361.26,14382.43,5588.152458174321,9241.0,0.53337998,0.26286152,14.62327,11.02866,5.127501,2.278492,7.577081,13.15208,20.52197,56.47038,3066,38.47878894,-0.79611046,0.3885402159561576
Comunitat Valenciana,Alicante/Alacant,Gata de Gorgos,147.0,5969.0,2238.0,37617378.24,16808.48,6302.1240140727095,11159.54,0.51199732,0.22445036,9.699142,5.580445,1.032629,3.494185,8.114914,13.03343,17.80806,57.54941,3071,38.7732101,0.08427495,0.3749371754062657
Comunitat Valenciana,Alicante/Alacant,Guardamar del Segura,297.0,15132.0,5040.0,87630177.6,17386.94,5791.050594766059,14250.94,0.45773444,0.19108918,8.623641,5.490666,1.528426,3.245998,9.447153,15.21968,22.55111,49.53606,3076,38.08988071,-0.65477035,0.3330689928628073
Comunitat Valenciana,Alicante/Alacant,Ibi,604.0,23609.0,10726.0,183070617.18,17067.93,7754.272403744335,12561.79,0.45531646,0.20580107,15.27151,11.96222,7.15903,4.515758,10.35476,14.60585,19.26486,51.25877,3079,38.62745682,-0.57466482,0.4543182684569444
Comunitat Valenciana,Alicante/Alacant,Jávea/Xàbia,625.0,29923.0,9367.0,183121009.53,19549.59,6119.740986197908,12526.63,0.51384725,0.23441781,10.04952,6.406957,2.383638,2.655561,7.807453,12.72322,21.55997,55.2538,3082,38.78925837,0.16340067,0.31303679443906024
Comunitat Valenciana,Alicante/Alacant,Jijona/Xixona,233.0,7553.0,3566.0,58489959.919999994,16402.12,7743.9374976830395,13866.76,0.41655467,0.16386753,8.704522,5.464859,1.804326,3.988878,10.16823,17.11993,24.25722,44.46574,3083,38.53902509,-0.50791278,0.47213027935919505
Comunitat Valenciana,Alicante/Alacant,Monforte del Cid,165.0,6497.0,2748.0,44704381.559999995,16267.97,6880.772904417423,12208.61,0.43464758,0.17168573,6.819396,4.267741,1.013869,3.587256,10.68963,15.18418,22.03921,48.49973,3088,38.37928097,-0.72989187,0.4229644451285209
