COD_INE,ID_REL,COD_GEO,COD_PROV,PROVINCIA,NOMBRE_ACTUAL,POBLACION_MUNI,SUPERFICIE,PERIMETRO,COD_INE_CAPITAL,CAPITAL,POBLACION_CAPITAL,HOJA_MTN25_ETRS89,LONGITUD_ETRS89,LATITUD_ETRS89,ORIGENCOOR,ALTITUD,ORIGENALTITUD
49273000000,1492737,49750,49,Zamora,Viñas,197,3995622,28770,49273000401,Viñas,104,0338-1,-6.46830173,41.77438549,Mapa,778,MDT5
49275000000,1492755,49001,49,Zamora,Zamora,62389,14928351,92214,49275000201,Zamora,61891,0397-1,-5.75494831,41.49913956,Mapa,649,MDT5
50001000000,1500016,50003,50,Zaragoza,Abanto,98,6384395,34785,50001000101,Abanto,98,0464-1,-1.69921759,41.13823568,Mapa,929,MDT5
50002000000,1500021,50006,50,Zaragoza,Acered,171,3040.4091,27117,50002000101,Acered,171,0437-4,-1.60429853,41.17047963,Mapa,835,MDT5
50003000000,1500037,50009,50,Zaragoza,Agón,146,1852.0183,32412,50003000101,Agón,146,0321-3,-1.45183776,41.85576815,Mapa,322,MDT5
50004000000,1500042,50012,50,Zaragoza,Aguarón,684,3662.1904,29615,50004000101,Aguarón,679,0410-4,-1.26960814,41.33848892,Mapa,650,MDT5
50005000000,1500055,50015,50,Zaragoza,Aguilón,238,5945.2066,35214,50005000101,Aguilón,237,0439-1,-1.0455632,41.29652143,Mapa,686,MDT5
50006000000,1500068,50018,50,Zaragoza,Ainzón,1095,4045.6968,28782,50006000101,Ainzón,1074,0353-1,-1.51925171,41.81670398,Mapa,432,MDT5
50007000000,1500074,50021,50,Zaragoza,Aladrén,47,2105.6325,20541,50007000101,Aladrén,47,0439-3,-1.1560466,41.24916598,Mapa,775,MDT5
50008000000,1500080,50024,50,Zaragoza,Alagón,7025,2421.6599,26489,50008000101,Alagón,6850,0354-1,-1.12214332,41.77030322,Mapa,235,MDT5
50009000000,1500093,50027,50,Zaragoza,Alarba,144,1899.9086,17151,50009000101,Alarba,144,0437-4,-1.61294807,41.20459678,Mapa,849,MDT5
50010000000,1500107,50030,50,Zaragoza,Alberite de San Juan,77,1123.4925,18572,50010000101,Alberite de San Juan,77,0353-1,-1.47138793,41.82047221,Mapa,378,MDT5
50011000000,1500114,50033,50,Zaragoza,Albeta,134,265.2905,8601,50011000101,Albeta,132,0353-1,-1.50040452,41.82722238,Mapa,412,MDT5
50012000000,1500129,50036,50,Zaragoza,Alborge,105,484.3779,9713,50012000101,Alborge,105,0413-3,-0.35862022,41.33502243,Mapa,150,MDT5
50013000000,1500135,50039,50,Zaragoza,Alcalá de Ebro,270,987.3174,14421,50013000101,Alcalá de Ebro,263,0353-2,-1.19436833,41.81558439,Mapa,225,MDT5
50014000000,1500140,50042,50,Zaragoza,Alcalá de Moncayo,152,1375.6927,20398,50014000101,Alcalá de Moncayo,148,0352-1,-1.69707293,41.78627271,Mapa,763,MDT5
50015000000,1500153,50045,50,Zaragoza,Alconchel de Ariza,70,3485.1213,25097,50015000101,Alconchel de Ariza,70,0436-3,-2.12311327,41.20465968,Mapa,893,MDT5
50016000000,1500166,50048,50,Zaragoza,Aldehuela de Liestos,53,3803.7892,26507,50016000101,Aldehuela de Liestos,53,0464-3,-1.70175827,41.06435578,Mapa,986,MDT5
50017000000,1500172,50051,50,Zaragoza,Alfajarín,2288,13756.7041,65418,50017000101,Alfajarín,2025,0384-1,-0.70180187,41.61525007,Mapa,193,MDT5
50018000000,1500188,50054,50,Zaragoza,Alfamén,1460,10204.3994,40455,50018000101,Alfamén,1403,0410-2,-1.24312168,41.43981344,Mapa,446,MDT5
50019000000,1500191,50057,50,Zaragoza,Alforque,57,1061.8257,16822,50019000101,Alforque,57,0441-1,-0.38546374,41.32834097,Mapa,165,MDT5
50020000000,1500205,50060,50,Zaragoza,Alhama de Aragón,1053,3113.7835,37113,50020000101,Alhama de Aragón,1046,0436-2,-1.89527354,41.29507154,Mapa,659,MDT5
50021000000,1500212,50063,50,Zaragoza,Almochuel,30,3199.9098,34914,50021000101,Almochuel,30,0440-2,-0.54963666,41.28018845,Mapa,276,MDT5
50022000000,1500227,50066,50,Zaragoza,La Almolda,562,13132.6261,50662,50022000101,La Almolda,562,0385-4,-0.20971283,41.55453535,Mapa,488,MDT5
50023000000,1500233,50069,50,Zaragoza,Almonacid de la Cuba,260,5520.6425,44713,50023000101,Almonacid de la Cuba,257,0440-1,-0.79261296,41.28225409,Mapa,497,MDT5
50024000000,1500248,50072,50,Zaragoza,Almonacid de la Sierra,701,5412.2089,32598,50024000101,Almonacid de la Sierra,695,0410-4,-1.3239318,41.39738034,Mapa,598,MDT5
50025000000,1500251,50075,50,Zaragoza,La Almunia de Doña Godina,7660,5665.3403,51364,50025000101,La Almunia de Doña Godina,7363,0410-1,-1.3746454,41.47666813,Mapa,366,MDT5
50026000000,1500264,50078,50,Zaragoza,Alpartir,546,3253.5908,34528,50026000101,Alpartir,544,0410-1,-1.38158786,41.42195793,Mapa,497,MDT5
50027000000,1500270,50081,50,Zaragoza,Ambel,254,6145.5336,35226,50027000101,Ambel,248,0352-2,-1.617811,41.79541553,Mapa,587,MDT5
50028000000,1500286,50084,50,Zaragoza,Anento,93,2151.6137,21867,50028000101,Anento,93,0465-4,-1.33328459,41.06972963,Mapa,921,MDT5
50029000000,1500299,50087,50,Zaragoza,Aniñón,723,5245.5764,33579,50029000101,Aniñón,722,0409-1,-1.70372366,41.44499163,Mapa,727,MDT5
50030000000,1500303,50090,50,Zaragoza,Añón de Moncayo,200,6419.0553,36882,50030000101,Añón de Moncayo,178,0352-1,-1.72101755,41.77858896,Mapa,828,MDT5
50031000000,1500310,50093,50,Zaragoza,Aranda de Moncayo,174,9120.4767,45129,50031000101,Aranda de Moncayo,166,0381-3,-1.79270089,41.57856435,Mapa,908,MDT5
50032000000,1500325,50096,50,Zaragoza,Arándiga,308,5022.0097,38323,50032000101,Arándiga,307,0382-3,-1.5017233,41.51118036,Mapa,460,MDT5
50033000000,1500331,50099,50,Zaragoza,Ardisa,72,2728149,34788,50033000101,Ardisa,61,0247-3,-0.75940594,42.20125723,Mapa,434,MDT5
50034000000,1500346,50102,50,Zaragoza,Ariza,1133,10308.3347,46386,50034000101,Ariza,1114,0436-1,-2.05613753,41.31268123,Mapa,749,MDT5
50035000000,1500359,50105,50,Zaragoza,Artieda,75,1357.3514,15045,50035000101,Artieda,74,0175-2,-0.98337165,42.586862,Mapa,645,MDT5
50036000000,1500362,50108,50,Zaragoza,Asín,102,1846.6539,18831,50036000101,Asín,101,0246-1,-1.04664653,42.28369098,Mapa,589,MDT5
50037000000,1500378,50111,50,Zaragoza,Atea,145,3466846,29232,50037000101,Atea,145,0464-2,-1.55465462,41.16045423,Mapa,837,MDT5
50038000000,1500384,50114,50,Zaragoza,Ateca,1825,8471.0526,58556,50038000101,Ateca,1807,0437-1,-1.79352304,41.33091735,Mapa,606,MDT5
50039000000,1500397,50117,50,Zaragoza,Azuara,551,16581.1761,57948,50039000101,Azuara,536,0439-2,-0.87161579,41.25600151,Mapa,565,MDT5
50040000000,1500401,50120,50,Zaragoza,Badules,87,2008.8876,20439,50040000101,Badules,87,0465-2,-1.25406499,41.138427,Mapa,918,MDT5
50041000000,1500418,50123,50,Zaragoza,Bagüés,11,3071.8448,26544,50041000101,Bagüés,11,0175-4,-0.94591281,42.54931056,Mapa,828,MDT5
50042000000,1500423,50126,50,Zaragoza,Balconchán,16,1940.1543,19482,50042000101,Balconchán,16,0465-1,-1.46072493,41.08696916,Mapa,884,MDT5
50043000000,1500439,50129,50,Zaragoza,Bárboles,312,1567.9594,26706,50043000101,Bárboles,253,0353-4,-1.18775221,41.7124093,Mapa,258,MDT5
50044000000,1500444,50132,50,Zaragoza,Bardallur,258,2734.4176,23825,50044000101,Bardallur,251,0353-4,-1.21185931,41.6844071,Mapa,276,MDT5
50045000000,1500457,50135,50,Zaragoza,Belchite,1526,27368.0076,106636,50045000101,Belchite,1499,0440-1,-0.74526089,41.29984463,Mapa,448,MDT5
50046000000,1500460,50138,50,Zaragoza,Belmonte de Gracián,206,4367.9107,35716,50046000101,Belmonte de Gracián,200,0437-2,-1.53740539,41.31250781,Mapa,649,MDT5
50047000000,1500476,50141,50,Zaragoza,Berdejo,51,1938.6529,24891,50047000101,Berdejo,51,0380-4,-1.94581078,41.56172329,Mapa,981,MDT5
50048000000,1500482,50144,50,Zaragoza,Berrueco,33,1950.1226,18332,50048000101,Berrueco,33,0491-1,-1.46693964,40.99062484,Mapa,1087,MDT5
50050000000,1500508,50150,50,Zaragoza,Bijuesca,99,5707.5342,38523,50050000101,Bijuesca,99,0380-4,-1.92035616,41.54050923,Mapa,921,MDT5
50051000000,1500515,50153,50,Zaragoza,Biota,959,12879.6556,74199,50051000101,Biota,945,0245-2,-1.18795951,42.26312893,Mapa,490,MDT5
50052000000,1500520,50156,50,Zaragoza,Bisimbre,99,1122.1126,17084,50052000101,Bisimbre,99,0321-3,-1.44332655,41.85601334,Mapa,321,MDT5
50053000000,1500536,50159,50,Zaragoza,Boquiñeni,844,1886.87,27220,50053000101,Boquiñeni,840,0321-4,-1.25025514,41.84916113,Mapa,225,MDT5
50054000000,1500541,50162,50,Zaragoza,Bordalba,58,4157.9479,26644,50054000101,Bordalba,58,0408-3,-2.078045,41.41702227,Mapa,934,MDT5
50055000000,1500554,50165,50,Zaragoza,Borja,4946,10728.7104,64730,50055000101,Borja,4854,0320-4,-1.53215004,41.83498182,Mapa,459,MDT5
50056000000,1500567,50168,50,Zaragoza,Botorrita,506,1981.0741,22568,50056000101,Botorrita,494,0383-3,-1.03210941,41.50751372,Mapa,393,MDT5
50057000000,1500573,50171,50,Zaragoza,Brea de Aragón,1682,1337.5557,16378,50057000101,Brea de Aragón,1682,0381-4,-1.60027978,41.52358252,Mapa,552,MDT5
50058000000,1500589,50174,50,Zaragoza,Bubierca,66,2954.2822,29935,50058000101,Bubierca,63,0436-2,-1.85295641,41.31559099,Mapa,645,MDT5
50059000000,1500592,50177,50,Zaragoza,Bujaraloz,1001,12091.8616,53308,50059000101,Bujaraloz,996,0414-1,-0.1527435,41.49813764,Mapa,328,MDT5
50060000000,1500606,50180,50,Zaragoza,Bulbuente,218,2544.2921,22864,50060000101,Bulbuente,208,0352-2,-1.60170092,41.81781831,Mapa,516,MDT5
50061000000,1500613,50183,50,Zaragoza,Bureta,222,1191.3562,17259,50061000101,Bureta,222,0353-1,-1.48805183,41.81690098,Mapa,411,MDT5
50062000000,1500628,50186,50,Zaragoza,El Burgo de Ebro,2431,2486.3717,35739,50062000101,El Burgo de Ebro,2054,0384-3,-0.73954128,41.57211095,Mapa,182,MDT5
50063000000,1500634,50189,50,Zaragoza,El Buste,68,761.1292,12789,50063000101,El Buste,68,0320-4,-1.60179965,41.88569316,Mapa,681,MDT5
50064000000,1500649,50192,50,Zaragoza,Cabañas de Ebro,501,852678,17536,50064000101,Cabañas de Ebro,501,0354-1,-1.16334577,41.79569242,Mapa,221,MDT5
50065000000,1500652,50195,50,Zaragoza,Cabolafuente,34,3924.3864,27131,50065000101,Cabolafuente,34,0436-3,-2.04072219,41.21187512,Mapa,956,MDT5
50066000000,1500665,50198,50,Zaragoza,Cadrete,3749,1185.6611,18733,50066000101,Cadrete,2326,0383-4,-0.95980215,41.55506015,Mapa,313,MDT5
50067000000,1500671,50201,50,Zaragoza,Calatayud,20173,15424.5778,67091,50067000101,Calatayud,19889,0409-4,-1.64472637,41.35431931,Mapa,536,MDT5
50068000000,1500687,50204,50,Zaragoza,Calatorao,2845,4814.7681,33324,50068000101,Calatorao,2792,0382-4,-1.34507004,41.52342482,Mapa,357,MDT5
50069000000,1500690,50207,50,Zaragoza,Calcena,75,6474.1358,43008,50069000101,Calcena,75,0381-1,-1.71687097,41.65512192,Mapa,823,MDT5
50070000000,1500704,50210,50,Zaragoza,Calmarza,64,2814.9171,25596,50070000101,Calmarza,63,0463-2,-1.91172017,41.15769929,Mapa,844,MDT5
50071000000,1500711,50213,50,Zaragoza,Campillo de Aragón,155,3685.8839,25168,50071000101,Campillo de Aragón,155,0464-1,-1.84421983,41.12616279,Mapa,1050,MDT5
50072000000,1500726,50216,50,Zaragoza,Carenas,174,3122.2691,24354,50072000101,Carenas,173,0437-1,-1.79717085,41.27683835,Mapa,641,MDT5
50073000000,1500732,50219,50,Zaragoza,Cariñena,3339,8250.9136,40251,50073000101,Cariñena,3328,0410-4,-1.22327064,41.33816994,Mapa,591,MDT5
50074000000,1500747,50222,50,Zaragoza,Caspe,9491,50315314,120910,50074000101,Caspe,8873,0442-3,-0.03750663,41.23639012,Mapa,149,MDT5
50075000000,1500750,50225,50,Zaragoza,Castejón de Alarba,91,1756.2906,17961,50075000101,Castejón de Alarba,84,0437-4,-1.63602906,41.18323635,Mapa,920,MDT5
50076000000,1500763,50228,50,Zaragoza,Castejón de las Armas,87,1618.7909,20034,50076000101,Castejón de las Armas,87,0437-1,-1.81213433,41.31024964,Mapa,608,MDT5
50077000000,1500779,50231,50,Zaragoza,Castejón de Valdejasa,221,11012.2902,47863,50077000101,Castejón de Valdejasa,219,0322-2,-0.99531902,41.98248789,Mapa,522,MDT5
50078000000,1500785,50234,50,Zaragoza,Castiliscar,262,4068.2096,26406,50078000101,Castiliscar,262,0207-4,-1.27335239,42.37659647,Mapa,482,MDT5
50079000000,1500798,50237,50,Zaragoza,Cervera de la Cañada,286,2922.2058,27014,50079000101,Cervera de la Cañada,261,0409-1,-1.73545486,41.43286084,Mapa,693,MDT5
50080000000,1500802,50240,50,Zaragoza,Cerveruela,38,2349.1448,21359,50080000101,Cerveruela,38,0438-4,-1.21571689,41.21639235,Mapa,815,MDT5
50081000000,1500819,50243,50,Zaragoza,Cetina,606,7876.1077,41597,50081000101,Cetina,595,0436-2,-1.96399798,41.29345893,Mapa,684,MDT5
50082000000,1500824,50246,50,Zaragoza,Cimballa,103,3194.5311,23804,50082000101,Cimballa,103,0464-1,-1.77496634,41.10080151,Mapa,906,MDT5
50083000000,1500830,50249,50,Zaragoza,Cinco Olivas,114,225.0982,6428,50083000101,Cinco Olivas,114,0413-3,-0.37189848,41.34061367,Mapa,162,MDT5
50084000000,1500845,50252,50,Zaragoza,Clarés de Ribota,72,1869775,18817,50084000101,Clarés de Ribota,72,0381-3,-1.8377207,41.52970531,Mapa,938,MDT5
50085000000,1500858,50255,50,Zaragoza,Codo,191,1135.6528,16717,50085000101,Codo,191,0440-1,-0.69943589,41.3334059,Mapa,342,MDT5
50086000000,1500861,50258,50,Zaragoza,Codos,198,6268.8539,41557,50086000101,Codos,198,0438-1,-1.3744028,41.29349474,Mapa,751,MDT5
50087000000,1500877,50261,50,Zaragoza,Contamina,35,1401.7671,25052,50087000101,Contamina,32,0436-2,-1.91756388,41.30566913,Mapa,669,MDT5
50088000000,1500883,50264,50,Zaragoza,Cosuenda,372,3168.1225,27060,50088000101,Cosuenda,372,0410-4,-1.29933003,41.36604369,Mapa,618,MDT5
50089000000,1500896,50267,50,Zaragoza,Cuarte de Huerva,12862,894.6382,17535,50089000101,Cuarte de Huerva,12859,0383-2,-0.92991614,41.58939012,Mapa,298,MDT5
50090000000,1500900,50270,50,Zaragoza,Cubel,175,5861.9295,35649,50090000101,Cubel,175,0464-2,-1.63772454,41.09678294,Mapa,1112,MDT5
50091000000,1500917,50273,50,Zaragoza,Las Cuerlas,44,3257.5249,24515,50091000101,Las Cuerlas,44,0490-2,-1.54999291,40.95850584,Mapa,1009,MDT5
50092000000,1500922,50276,50,Zaragoza,Chiprana,481,3897.8435,32842,50092000101,Chiprana,477,0442-1,-0.12722335,41.26235164,Mapa,176,MDT5
50093000000,1500938,50279,50,Zaragoza,Chodes,112,1596998,32302,50093000101,Chodes,110,0410-1,-1.48007469,41.48691928,Mapa,412,MDT5
50094000000,1500943,50282,50,Zaragoza,Daroca,2044,5204.5736,34436,50094000101,Daroca,2027,0465-1,-1.41677154,41.11515254,Mapa,782,MDT5
50095000000,1500956,50285,50,Zaragoza,Ejea de los Caballeros,16596,60992.2781,141634,50095000301,Ejea de los Caballeros,13817,0284-1,-1.13778144,42.12905622,Mapa,349,MDT5
50096000000,1500969,50288,50,Zaragoza,Embid de Ariza,39,4126.4653,29843,50096000201,Embid de Ariza,39,0408-4,-1.97122135,41.38089701,Mapa,764,MDT5
50098000000,1500981,50291,50,Zaragoza,Encinacorba,198,3673.7641,26272,50098000101,Encinacorba,198,0438-2,-1.27667754,41.28520927,Mapa,766,MDT5
50099000000,1500994,50294,50,Zaragoza,Épila,4413,19432.1294,83203,50099000101,Épila,4308,0382-2,-1.28180937,41.60133359,Mapa,333,MDT5
50100000000,1501008,50297,50,Zaragoza,Erla,354,1895.7007,24912,50100000101,Erla,348,0284-2,-0.94865115,42.11723697,Mapa,426,MDT5
50101000000,1501015,50300,50,Zaragoza,Escatrón,1046,9509.76,61553,50101000101,Escatrón,1046,0441-2,-0.32422923,41.29269832,Mapa,145,MDT5
50102000000,1501020,50303,50,Zaragoza,Fabara,1172,10163.3126,58117,50102000101,Fabara,1164,0443-3,0.16695357,41.17861328,Mapa,244,MDT5
50104000000,1501041,50306,50,Zaragoza,Farlete,391,10411.1719,42976,50104000101,Farlete,391,0356-3,-0.50528092,41.68234305,Mapa,417,MDT5
50105000000,1501054,50309,50,Zaragoza,Fayón,347,6719132,45215,50105000101,Fayón,338,0443-4,0.33209477,41.24135322,Mapa,192,MDT5
50106000000,1501067,50312,50,Zaragoza,Los Fayos,136,388.4931,23306,50106000101,Los Fayos,136,0320-3,-1.7829199,41.87998376,Mapa,558,MDT5
50107000000,1501073,50315,50,Zaragoza,Figueruelas,1230,1699.1502,20433,50107000101,Figueruelas,1223,0354-1,-1.17295475,41.76756534,Mapa,249,MDT5
50108000000,1501089,50318,50,Zaragoza,Fombuena,52,2637.3334,22862,50108000101,Fombuena,52,0465-2,-1.19252286,41.14462017,Mapa,1022,MDT5
50109000000,1501092,50321,50,Zaragoza,El Frago,107,3375.8764,24638,50109000101,El Frago,106,0246-2,-0.93141632,42.27261825,Mapa,632,MDT5
50110000000,1501106,50324,50,Zaragoza,El Frasno,386,4864.2586,34203,50110000201,El Frasno,332,0410-3,-1.4945333,41.41393534,Mapa,688,MDT5
50111000000,1501113,50327,50,Zaragoza,Fréscano,203,1840.9064,22264,50111000101,Fréscano,203,0321-3,-1.44954604,41.87431759,Mapa,301,MDT5
50113000000,1501134,50330,50,Zaragoza,Fuendejalón,817,7582.7983,34384,50113000101,Fuendejalón,817,0353-1,-1.47203733,41.76075772,Mapa,469,MDT5
50114000000,1501149,50333,50,Zaragoza,Fuendetodos,126,6219.9203,33831,50114000101,Fuendetodos,121,0411-4,-0.95939508,41.34240218,Mapa,752,MDT5
50115000000,1501152,50336,50,Zaragoza,Fuentes de Ebro,4554,14173344,64448,50115000101,Fuentes de Ebro,4451,0384-4,-0.63028731,41.51287994,Mapa,192,MDT5
50116000000,1501165,50339,50,Zaragoza,Fuentes de Jiloca,245,2735.2422,23371,50116000101,Fuentes de Jiloca,229,0437-4,-1.53614556,41.22889379,Mapa,705,MDT5
50117000000,1501171,50342,50,Zaragoza,Gallocanta,162,2970.5795,25058,50117000101,Gallocanta,162,0491-1,-1.50956492,40.99667871,Mapa,1010,MDT5
50118000000,1501187,50345,50,Zaragoza,Gallur,2643,4170903,32072,50118000101,Gallur,2511,0321-4,-1.31823382,41.87010862,Mapa,251,MDT5
50119000000,1501190,50348,50,Zaragoza,Gelsa,1055,7203.5294,44346,50119000101,Gelsa,1055,0413-3,-0.46196276,41.40662053,Mapa,154,MDT5
50120000000,1501204,50351,50,Zaragoza,Godojos,52,1677.2388,20069,50120000101,Godojos,52,0436-2,-1.86436029,41.26981057,Mapa,787,MDT5
50121000000,1501211,50354,50,Zaragoza,Gotor,314,1551.8255,22149,50121000101,Gotor,310,0381-4,-1.64936495,41.54637227,Mapa,606,MDT5
50122000000,1501226,50357,50,Zaragoza,Grisel,75,1450.6965,22630,50122000101,Grisel,64,0320-3,-1.72735623,41.87110412,Mapa,621,MDT5
50123000000,1501232,50360,50,Zaragoza,Grisén,625,475.1731,13435,50123000101,Grisén,622,0354-3,-1.16271963,41.74344462,Mapa,245,MDT5
50124000000,1501247,50363,50,Zaragoza,Herrera de los Navarros,526,10500.6456,45323,50124000101,Herrera de los Navarros,525,0439-3,-1.08257115,41.21059411,Mapa,811,MDT5
50125000000,1501250,50366,50,Zaragoza,Ibdes,413,5630.8041,40454,50125000101,Ibdes,379,0437-3,-1.83449014,41.218754,Mapa,746,MDT5
50126000000,1501263,50369,50,Zaragoza,Illueca,3044,2485.9709,24249,50126000101,Illueca,3044,0381-4,-1.6296782,41.53898762,Mapa,605,MDT5
50128000000,1501285,50372,50,Zaragoza,Isuerre,31,2005.2962,20273,50128000101,Isuerre,31,0208-1,-1.05597606,42.48814981,Mapa,652,MDT5
50129000000,1501298,50375,50,Zaragoza,Jaraba,301,4280.5158,28759,50129000101,Jaraba,301,0436-4,-1.88294681,41.18938306,Mapa,766,MDT5
50130000000,1501302,50378,50,Zaragoza,Jarque de Moncayo,448,4299.8255,30711,50130000101,Jarque de Moncayo,448,0381-4,-1.67655177,41.55604688,Mapa,628,MDT5
50131000000,1501319,50381,50,Zaragoza,Jaulín,250,4605.1154,28685,50131000101,Jaulín,250,0411-2,-0.99134595,41.45212837,Mapa,510,MDT5
50132000000,1501324,50384,50,Zaragoza,La Joyosa,1058,651.9346,13314,50132000101,La Joyosa,442,0354-3,-1.07285821,41.74482682,Mapa,220,MDT5
50133000000,1501330,50387,50,Zaragoza,Lagata,119,2365.1485,22080,50133000101,Lagata,119,0440-3,-0.80527913,41.24064118,Mapa,520,MDT5
50134000000,1501345,50390,50,Zaragoza,Langa del Castillo,133,5012.8279,32368,50134000101,Langa del Castillo,133,0438-3,-1.39826605,41.21286201,Mapa,884,MDT5
50135000000,1501358,50393,50,Zaragoza,Layana,105,369.1314,8016,50135000101,Layana,105,0245-2,-1.24465626,42.29704472,Mapa,492,MDT5
50136000000,1501361,50396,50,Zaragoza,Lécera,687,10920.2433,49815,50136000101,Lécera,675,0440-3,-0.70869288,41.20453171,Mapa,531,MDT5
50137000000,1501377,50399,50,Zaragoza,Leciñena,1199,17864.2708,91097,50137000101,Leciñena,1193,0355-2,-0.61046189,41.79933716,Mapa,416,MDT5
50138000000,1501383,50402,50,Zaragoza,Lechón,51,1745.8953,15854,50138000101,Lechón,51,0465-2,-1.28404831,41.08607589,Mapa,983,MDT5
50139000000,1501396,50405,50,Zaragoza,Letux,349,3014.9203,31612,50139000101,Letux,346,0440-1,-0.8039258,41.25503551,Mapa,514,MDT5
50140000000,1501400,50408,50,Zaragoza,Litago,171,1530.3646,20909,50140000101,Litago,168,0352-1,-1.7517902,41.81431511,Mapa,780,MDT5
50141000000,1501417,50411,50,Zaragoza,Lituénigo,119,1138.0423,18893,50141000101,Lituénigo,119,0320-3,-1.76081543,41.83576778,Mapa,756,MDT5
50142000000,1501422,50414,50,Zaragoza,Lobera de Onsella,30,3217793,25041,50142000101,Lobera de Onsella,30,0208-1,-1.02164651,42.47866443,Mapa,667,MDT5
50143000000,1501438,50417,50,Zaragoza,Longares,798,4596.3015,28560,50143000101,Longares,798,0411-3,-1.16904948,41.40378284,Mapa,530,MDT5
50144000000,1501443,50420,50,Zaragoza,Longás,32,4922.8595,34889,50144000101,Longás,32,0208-2,-0.93509558,42.48028841,Mapa,738,MDT5
50146000000,1501469,50423,50,Zaragoza,Lucena de Jalón,237,1030.9026,14987,50146000201,Lucena de Jalón,221,0382-4,-1.31490243,41.55437558,Mapa,333,MDT5
50147000000,1501475,50426,50,Zaragoza,Luceni,971,2707.5463,27194,50147000201,Luceni,952,0353-2,-1.2375019,41.82974637,Mapa,233,MDT5
50148000000,1501481,50429,50,Zaragoza,Luesia,310,12683.3107,75150,50148000101,Luesia,307,0208-3,-1.02317252,42.36986843,Mapa,806,MDT5
50149000000,1501494,50432,50,Zaragoza,Luesma,34,2939.8193,22876,50149000101,Luesma,32,0466-1,-1.14733247,41.1668345,Mapa,940,MDT5
50150000000,1501507,50435,50,Zaragoza,Lumpiaque,834,2954.68,30377,50150000101,Lumpiaque,834,0382-2,-1.29989133,41.63106386,Mapa,308,MDT5
50151000000,1501514,50438,50,Zaragoza,Luna,726,30892,135692,50151000201,Luna,656,0246-4,-0.93013543,42.16908363,Mapa,468,MDT5
